会社名,事業所コード,施設名,指定番号,郵便番号,開設日,住所,開設年数,住所（建物名）,建物構造,電話番号,建物階数,FAX番号,居室数,フリーダイヤル,内SS数,メールアドレス,定員数,URL,サービス種類,サービス有効期限,土地所有区分,敷地面積（㎡数）,敷地面積（坪数）,敷地内駐車場台数,購入金額,坪単価,家賃,契約期間,自動更新の有無,契約年数,土地備考,土地管理会社名,土地管理会社郵便番号,土地管理会社住所,土地管理会社住所（建物名）,土地管理会社電話番号,土地管理会社FAX番号,土地管理会社メールアドレス,土地管理会社URL,土地管理会社備考,土地オーナー氏名,土地オーナー郵便番号,土地オーナー住所,土地オーナー住所（建物名）,土地オーナー電話番号,土地オーナーFAX番号,土地オーナーメールアドレス,土地オーナーURL,土地オーナー備考,建物所有区分,建築面積（㎡数）,建築面積（坪数）,竣工日,延床面積（㎡数）,延べ床面積（坪数）,築年数,建築費用,坪単価,耐用年数,建設協力金,建物家賃,建物契約年数,建物契約開始日,建物契約終了日,建物自動更新の有無,施工会社,施工会社連絡先,定期調査会社,調査日,建物備考,建物管理会社名,建物管理会社電話番号,建物管理会社メールアドレス,建物オーナー氏名,建物オーナー電話番号,建物オーナーメールアドレス,電力会社,電気保安管理業者,電気保守点検実施日,PAS有無,PAS更新年月日,キュービクル有無,キュービクルメーカー,キュービクル年式,非常用発電機有無,非常用発電機メーカー,非常用発電機年式,電気設備備考,水道契約会社,受水槽清掃業者,受水槽清掃実施日,浴槽循環方式,ろ過器設置の有無,ろ過器メーカー,ろ過器年式,受水槽設置の有無,受水槽メーカー,受水槽年式,加圧ポンプメーカー,加圧ポンプ年式,浄化槽設置の有無,浄化槽メーカー,浄化槽年式,浄化槽点検・清掃業者,浄化槽点検・清掃実施日,レジオネラ検査実施日,レジオネラ検査結果（初回）,レジオネラ検査結果（2回目）,水道設備備考,ガス会社,ガス保安管理業者,ガス保守点検実施日,ガス設備備考,エレベーター有無,エレベーターメーカー,エレベーター年式,エレベーター保守会社,エレベーター保守実施日,エレベーター設備備考,空調設備_フロンガス点検業者,空調設備_点検実施日,空調設備_点検対象機器,空調設備_備考,照明設備_メーカー,照明設備_更新日,照明設備_保証期間,照明設備_備考,防犯カメラ管理業者,防犯カメラ年式,防犯カメラ備考,電子錠管理業者,電子錠年式,電子錠備考,防火管理者,消防訓練実施日,消防設備点検業者,消防設備点検実施日,防災実地訓練実施日,防災起動訓練実施日,防災備考,引き渡し図面備考,図面備考,外装_防水_施工日,外装_防水_施工会社,外装_防水_担当者,外装_防水_連絡先,外装_防水_備考,外装_防水_特記事項,外装_塗装_施工日,外装_塗装_施工会社,外装_塗装_担当者,外装_塗装_連絡先,外装_塗装_備考,外装_塗装_特記事項,内装リニューアル_リニューアル日,内装リニューアル_会社名,内装リニューアル_担当者,内装リニューアル_連絡先,内装リニューアル_特記事項,内装・意匠履歴_全データ,その他_改修工事履歴_全データ,その他契約書_会社名,その他契約書_契約書の種類,その他契約書_契約内容,その他契約書_自動更新の有無,その他契約書_自動更新詳細,その他契約書_契約開始日,その他契約書_契約終了日,その他契約書_金額,その他契約書_備考,給食契約書_会社名,給食契約書_契約書の種類,給食契約書_契約内容,給食契約書_自動更新の有無,給食契約書_契約開始日,給食契約書_契約終了日,給食契約書_金額,給食契約書_備考,駐車場契約書_会社名,駐車場契約書_契約書の種類,駐車場契約書_契約内容,駐車場契約書_自動更新の有無,駐車場契約書_契約開始日,駐車場契約書_契約終了日,駐車場契約書_金額,駐車場契約書_台数,駐車場契約書_備考
株式会社シダー,64003,"あおぞらの里 徳力ケアプランセンター",6471200003,,,,,,,,,,,,,,,,,,賃貸,1666.93,504.21,19,,,454952,"2024年12月12日 ～ 2027年12月12日",,3年,賃貸契約による運営。賃料改定の可能性について定期的に協議。近隣に公共交通機関あり、アクセス良好。,株式会社総合不動産サービス,594-3760,"898 Kuhn Rest Suite 098
Terryhaven, FL 37573",○○ビル5F,036-2501-9549,0415-0168-5687,management@management.com,https://www.property-care.jp,月次報告書の提出あり。建物の維持管理状況を定期的に報告。,"Mr. Nikolas Zulauf DVM",077-5698,"738 Brekke Shoal Apt. 215
Estrellachester, NM 45396-6542",,027-309-2671,,ortiz.anne@example.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-12,高橋塗装,渡辺由美,,,,2024-10-16,株式会社山田工務店,,,,,,,,,,"[NO:1347|日付:2024-07-21|会社:|金額:|内容:内装リニューアル工事|担当:山田太郎|連絡先:|備考:Consequuntur autem sint at harum dolorem quos temporibus debitis dolorum voluptatem et aut veniam omnis necessitatibus ex optio iste dolor ipsam.|特記事項:]","[NO:1348|日付:2025-01-24|会社:|金額:|内容:内装デザイン変更|担当:小林大輔|連絡先:|備考:Delectus ipsam accusamus tempore harum unde ipsam praesentium ratione ullam quisquam eos delectus asperiores ut aut ut.|特記事項:] / [NO:1349|日付:2025-01-23|会社:高橋塗装|金額:144,544|内容:壁紙張替え工事|担当:小林大輔|連絡先:|備考:|特記事項:] / [NO:1351|日付:2025-01-19|会社:小林電設|金額:|内容:エアコン修理|担当:|連絡先:|備考:Commodi voluptas qui in at enim et est perferendis assumenda voluptatem voluptate voluptas illo autem nam distinctio eius ut officiis consequatur.|特記事項:] / [NO:1352|日付:2024-05-05|会社:株式会社山田工務店|金額:|内容:壁紙張替え工事|担当:|連絡先:|備考:|特記事項:Et rerum recusandae minima sint optio neque non labore tempora hic quo et sint.] / [NO:1350|日付:2024-03-30|会社:鈴木設備|金額:757,540|内容:天井改修工事|担当:|連絡先:1-435-497-5423|備考:|特記事項:]"
株式会社シダー,64011,"あおぞらの里 和白ケアプランセンター",6471200011,,,,,,,,,,,,,,,,,,賃貸,1891.22,572.06,25,,,530734,"2024年1月6日 ～ 2029年1月6日",,5年,賃貸契約による運営。近隣に公共交通機関あり、アクセス良好。周辺環境は住宅地で静穏。,有限会社プロパティマネジメント,318-3990,"8450 Jacobi Key
Keeblerfurt, OR 02783",,098-31-4366,033-838-5280,info@real-estate.jp,https://www.property-management.co.jp,大手不動産会社系列で、豊富な管理実績とノウハウを保有。,"Olin Ernser IV",172-0756,"711 Riley Overpass Apt. 645
Port Maxwellburgh, IN 88013-6286",△△ハイツ□□号,0507-02-5634,096-12-0730,rohan.sarah@example.com,,不動産投資の一環として複数物件を所有・運営。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-02,佐藤建設,,+1-810-673-1135,,,2024-12-10,高橋塗装,渡辺由美,401-293-7815,,,,,,,,"[NO:1357|日付:2023-12-08|会社:小林電設|金額:|内容:給湯器交換|担当:田中花子|連絡先:|備考:Cum nihil culpa natus est ut est modi nihil reiciendis aut sed dolore.|特記事項:]","[NO:1360|日付:2025-02-20|会社:|金額:505,951|内容:換気扇清掃|担当:鈴木美咲|連絡先:360.771.2169|備考:Consectetur in voluptatum perspiciatis autem occaecati consectetur provident sapiente iste consectetur perspiciatis necessitatibus molestiae minima exercitationem suscipit eum ratione in.|特記事項:] / [NO:1359|日付:2024-11-09|会社:小林電設|金額:|内容:天井改修工事|担当:|連絡先:|備考:|特記事項:] / [NO:1358|日付:2024-11-04|会社:小林電設|金額:|内容:照明器具交換|担当:伊藤正男|連絡先:|備考:|特記事項:] / [NO:1361|日付:2024-07-09|会社:加藤住宅設備|金額:50,223|内容:防錆塗装工事|担当:鈴木美咲|連絡先:+1-952-861-9784|備考:Rerum aut vel quidem laudantium nisi modi vel expedita ipsa veniam alias cum necessitatibus.|特記事項:] / [NO:1362|日付:2024-02-04|会社:|金額:331,443|内容:エアコン修理|担当:|連絡先:718-462-7971|備考:Est odit aut voluptate rerum molestiae id dolor et quia saepe voluptas.|特記事項:Numquam facilis nemo dolore sed veritatis aperiam rerum.]"
株式会社シダー,64012,"あおぞらの里 福岡西ケアプランセンター",6471200012,,,,,,,,,,,,,,,,,,自社所有,2901.73,877.72,28,105865320,120614,,,,,自社所有物件として長期的な運営を予定。近隣に公共交通機関あり、アクセス良好。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-04,,田中花子,+1-615-382-8331,,,2024-07-18,,高橋健一,,,"Error et ut praesentium neque dolorem in aut natus sit qui.",2024-12-17,,渡辺由美,,"Omnis adipisci eveniet quia aperiam autem fugiat doloribus et odit repellendus ea nobis voluptas voluptates.","[NO:1367|日付:2025-03-04|会社:|金額:613,403|内容:外壁塗装工事|担当:佐藤次郎|連絡先:(954) 839-8779|備考:Nobis nihil iste saepe delectus quidem asperiores mollitia molestiae in et deleniti perspiciatis voluptate quo aut odit vel.|特記事項:]","[NO:1371|日付:2025-08-13|会社:中村建築|金額:|内容:照明器具交換|担当:田中花子|連絡先:706.612.8202|備考:Asperiores numquam quos dolorem odio blanditiis incidunt aut quis doloremque hic animi perspiciatis similique quo nihil qui voluptates deleniti fugiat autem.|特記事項:Quos animi est illo corporis sequi quisquam ipsam.] / [NO:1370|日付:2025-06-02|会社:渡辺リフォーム|金額:651,462|内容:電気設備点検|担当:渡辺由美|連絡先:+17259255371|備考:|特記事項:] / [NO:1372|日付:2024-11-18|会社:|金額:522,749|内容:鉄部塗装工事|担当:|連絡先:(930) 283-5790|備考:|特記事項:] / [NO:1375|日付:2024-10-14|会社:渡辺リフォーム|金額:26,396|内容:換気扇清掃|担当:高橋健一|連絡先:|備考:|特記事項:] / [NO:1374|日付:2024-04-29|会社:|金額:446,722|内容:内装デザイン変更|担当:|連絡先:|備考:Blanditiis enim voluptas sint delectus aut voluptas nihil odio ut id eius accusantium suscipit numquam accusamus beatae ea fuga cum.|特記事項:] / [NO:1373|日付:2024-02-22|会社:加藤住宅設備|金額:400,174|内容:外壁防水工事|担当:佐藤次郎|連絡先:|備考:|特記事項:]"
株式会社シダー,64014,"あおぞらの里 舞松原ケアプランセンター",6471200014,,,,,,,,,,,,,,,,,,owned_rental,1767.63,534.67,18,52655371,98482,584114,"2025年8月19日 ～ 2030年8月19日",,5年,自社所有物件を第三者に賃貸。テナントとの良好な関係維持を重視。近隣に公共交通機関あり、アクセス良好。周辺環境は住宅地で静穏。,,,,,,,,,,株式会社メディカルケア,093-9717,"424 Cummings Groves
Littleberg, DC 09617-5809",企業会館,0460-07-2982,026-5695-5890,admin@senior-care.com,https://www.senior-life.com,契約更新時の条件交渉においても誠実な対応を心がけている。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-16,小林電設,,+1-520-661-0153,,,2025-04-05,伊藤工業,,463-845-5625,"Sit et quia corrupti repellendus ea corrupti animi sapiente iure at amet rerum.",,2024-05-13,伊藤工業,田中花子,+1-605-661-4662,,"[NO:1382|日付:2025-04-13|会社:佐藤建設|金額:982,656|内容:配管工事|担当:|連絡先:|備考:Saepe dolor facere omnis blanditiis consequatur nihil quis voluptas voluptatem esse voluptatem modi in deleniti omnis et ducimus et doloremque.|特記事項:] / [NO:1381|日付:2025-02-05|会社:田中電気工事|金額:884,707|内容:天井改修工事|担当:|連絡先:769-915-2418|備考:Fugiat sit voluptas mollitia qui amet blanditiis et provident voluptatem facere ut aut deserunt est maiores.|特記事項:]","[NO:1384|日付:2025-09-01|会社:|金額:965,776|内容:内装デザイン変更|担当:加藤真理|連絡先:+1-857-742-1154|備考:|特記事項:] / [NO:1386|日付:2025-03-21|会社:|金額:|内容:外壁塗装工事|担当:小林大輔|連絡先:|備考:|特記事項:Officia veniam nihil dolorem sit architecto consequuntur totam.] / [NO:1385|日付:2024-11-05|会社:田中電気工事|金額:706,577|内容:内装デザイン変更|担当:|連絡先:+1-859-624-4909|備考:Officiis voluptas possimus quia omnis fugit doloribus recusandae ab et quisquam ad vel cum vel facere qui aut pariatur illo.|特記事項:] / [NO:1383|日付:2024-05-25|会社:|金額:958,759|内容:給湯器交換|担当:|連絡先:|備考:|特記事項:]"
株式会社シダー,64015,"あおぞらの里 香住ケ丘ケアプランセンター",6471200015,,,,,,,,,,,,,,,,,,owned_rental,2847.24,861.23,38,131980053,153246,212895,"2024年10月10日 ～ 2026年10月10日",,2年,自社所有物件を第三者に賃貸。周辺環境は住宅地で静穏。,,,,,,,,,,株式会社ケアパートナー,414-3326,"655 Macie Springs Suite 275
Tyrelton, DC 59676",□□オフィス,08-592-2296,08-9316-9506,facility@healthcare.jp,https://www.medical-care.co.jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-19,,田中花子,951.581.5119,,,,,,,,,2025-06-18,株式会社山田工務店,山田太郎,"(541) 395-6396",,,"[NO:1395|日付:2025-08-10|会社:|金額:364,819|内容:照明設備更新|担当:|連絡先:|備考:|特記事項:Illum laborum consequuntur aut quasi occaecati enim qui dicta ipsa molestias.] / [NO:1391|日付:2024-10-06|会社:伊藤工業|金額:|内容:床材変更工事|担当:加藤真理|連絡先:+1-760-237-3951|備考:|特記事項:] / [NO:1392|日付:2024-07-27|会社:鈴木設備|金額:223,136|内容:内装デザイン変更|担当:渡辺由美|連絡先:|備考:Assumenda illo fugiat est vitae mollitia perspiciatis harum aut magnam voluptatibus eveniet eos.|特記事項:] / [NO:1393|日付:2024-04-19|会社:|金額:701,473|内容:屋上防水工事|担当:|連絡先:425.993.9180|備考:|特記事項:] / [NO:1394|日付:2023-11-05|会社:渡辺リフォーム|金額:906,521|内容:鉄部塗装工事|担当:|連絡先:763-578-5349|備考:Fuga et blanditiis unde quia amet soluta impedit dolores est aliquid dignissimos.|特記事項:]"
株式会社シダー,64021,"あおぞらの里 行橋ケアプランセンター",6471200021,,,,,,,,,,,,,,,,,,自社所有,1614.06,488.22,48,48998736,100362,,,,,自社所有物件として長期的な運営を予定。土地・建物の資産価値維持のため定期メンテナンス実施。周辺環境は住宅地で静穏。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-30,鈴木設備,渡辺由美,"(425) 366-7598","Similique sed praesentium voluptas fugit qui laborum odio voluptas omnis totam sint vel ipsa officia atque mollitia dolorem sed velit sit.",,,,,,,"[NO:1399|日付:2025-04-27|会社:田中電気工事|金額:768,777|内容:外壁塗装工事|担当:|連絡先:(520) 710-9505|備考:|特記事項:]","[NO:1402|日付:2025-07-11|会社:加藤住宅設備|金額:238,512|内容:屋根塗装工事|担当:|連絡先:980-638-8205|備考:Laboriosam suscipit at porro enim excepturi et ex aliquam officia est voluptatem corporis vel laboriosam sapiente voluptates illum accusamus inventore reiciendis.|特記事項:] / [NO:1401|日付:2025-05-25|会社:|金額:150,176|内容:水道管修理|担当:山田太郎|連絡先:1-934-533-6827|備考:Architecto placeat quibusdam aliquam animi autem quo eum totam dolorem doloremque.|特記事項:] / [NO:1400|日付:2025-04-28|会社:佐藤建設|金額:673,395|内容:換気扇清掃|担当:|連絡先:|備考:Velit tempora ipsam ipsa eos earum est praesentium facere qui.|特記事項:Eveniet qui sapiente eaque excepturi laborum ad est sequi assumenda dolor earum doloribus.] / [NO:1404|日付:2024-12-25|会社:|金額:495,114|内容:外壁塗装工事|担当:|連絡先:1-830-752-0699|備考:|特記事項:Sunt aperiam dignissimos consequatur ullam incidunt nulla nostrum et.] / [NO:1403|日付:2024-06-28|会社:小林電設|金額:|内容:壁紙張替え工事|担当:|連絡先:339-484-4746|備考:|特記事項:]"
株式会社シダー,64031,"あおぞらの里 豊前ケアプランセンター",6471200031,,,,,,,,,,,,,,,,,,自社所有,1592.84,481.80,24,54930500,114011,,,,,自社所有物件として長期的な運営を予定。近隣に公共交通機関あり、アクセス良好。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-29,小林電設,,805.924.9405,,,2025-04-22,,田中花子,+1.208.619.9427,"Et est deserunt illum temporibus vitae quod atque magnam quaerat voluptatibus placeat.",,2024-03-05,加藤住宅設備,田中花子,1-435-930-9900,,,"[NO:1410|日付:2024-09-22|会社:小林電設|金額:749,309|内容:防錆塗装工事|担当:渡辺由美|連絡先:1-626-616-3596|備考:|特記事項:Commodi voluptatum est maxime eaque tenetur soluta rerum sed in quia iusto qui omnis est.] / [NO:1411|日付:2024-07-12|会社:加藤住宅設備|金額:|内容:電気設備点検|担当:|連絡先:+1 (641) 283-4024|備考:|特記事項:] / [NO:1412|日付:2023-11-12|会社:中村建築|金額:|内容:外壁塗装工事|担当:|連絡先:347.414.1387|備考:|特記事項:]"
株式会社シダー,64041,"あおぞらの里 古賀ケアプランセンター",6471200041,,,,,,,,,,,,,,,,,,owned_rental,919.50,278.13,26,45051497,161980,559878,"2023年10月12日 ～ 2025年10月12日",,2年,自社所有物件を第三者に賃貸。バリアフリー対応済み。,,,,,,,,,,社会福祉法人恵愛会,160-2001,"5459 Sporer Ridge Apt. 957
Fishershire, WA 70512-0755",ビジネスプラザ,0841-51-4702,02-5393-9429,facility@medical-care.co.jp,https://www.senior-life.com,建物の維持管理についても積極的に協力する姿勢を示している。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-17,小林電設,,"+1 (229) 333-6793","Repudiandae repellendus ratione consequuntur alias alias non libero eligendi tempora et iste ducimus qui.",,,,,,,"[NO:1416|日付:2025-03-16|会社:|金額:|内容:外壁塗装工事|担当:佐藤次郎|連絡先:520.836.1622|備考:|特記事項:] / [NO:1417|日付:2024-05-23|会社:株式会社山田工務店|金額:|内容:外壁塗装工事|担当:|連絡先:|備考:|特記事項:]","[NO:1418|日付:2025-09-24|会社:加藤住宅設備|金額:259,668|内容:内装リニューアル工事|担当:中村恵子|連絡先:(539) 748-3426|備考:Sed magnam ut ducimus libero quibusdam totam nostrum quia rerum est sunt consequatur consectetur.|特記事項:Repellat ea tempore non est et eius sapiente vel eos totam omnis id asperiores.] / [NO:1421|日付:2024-08-05|会社:|金額:57,578|内容:外壁塗装工事|担当:渡辺由美|連絡先:|備考:Ut sapiente fuga saepe odit ea dolorum odio at impedit impedit optio aliquam ipsum ea quibusdam.|特記事項:] / [NO:1419|日付:2024-04-19|会社:渡辺リフォーム|金額:|内容:屋上防水工事|担当:|連絡先:1-843-734-2446|備考:|特記事項:Aut sint est rerum et voluptatibus molestiae voluptates qui libero ut quasi qui.] / [NO:1420|日付:2023-11-16|会社:高橋塗装|金額:55,704|内容:屋根塗装工事|担当:|連絡先:|備考:Iure autem unde sequi nobis molestiae officiis et excepturi nam dolores vel quis sint vel possimus rerum.|特記事項:]"
株式会社シダー,64301,"あおぞらの里 西原ケアプランセンター",6471200301,,,,,,,,,,,,,,,,,,賃貸,1688.09,510.61,35,,,200244,"2023年11月6日 ～ 2028年11月6日",,5年,賃貸契約による運営。,野村不動産アーバンネット株式会社,928-9027,"92534 Heaven Villages
Lake Wellingtonmouth, NE 25343",ビジネスセンター8階,04-35-4541,0637-186-2061,info@property.co.jp,,,"Josie Reinger",033-0768,"7487 Winfield Harbor Suite 444
Angusview, AL 08476",住宅○○,0903-445-8307,04-87-7570,,,地域の発展に貢献したいとの意向で長期契約を希望。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-30,,田中花子,,,,2025-10-10,高橋塗装,,"(610) 254-2660","Voluptas in inventore dolorum minima et neque et iste quam ut eum consectetur accusantium numquam.",,,,,,,"[NO:1425|日付:2025-04-25|会社:|金額:|内容:内装リニューアル工事|担当:田中花子|連絡先:678.714.6110|備考:|特記事項:A aut in rerum neque fugiat saepe.]","[NO:1427|日付:2025-08-14|会社:株式会社山田工務店|金額:|内容:外壁防水工事|担当:高橋健一|連絡先:(303) 554-9895|備考:|特記事項:] / [NO:1428|日付:2024-07-01|会社:伊藤工業|金額:989,694|内容:水道管修理|担当:|連絡先:+1 (636) 607-3246|備考:|特記事項:] / [NO:1426|日付:2023-11-26|会社:|金額:|内容:壁紙張替え工事|担当:山田太郎|連絡先:+1.380.222.8634|備考:Iure deserunt itaque ipsam eveniet repellendus deserunt dolor quis est corrupti sed voluptatem sint voluptas enim.|特記事項:Et et quia est explicabo natus ut rerum facere quo et occaecati autem sit.]"
株式会社シダー,00001,本社,0071200001,,,,,,,,,,,,,,,,,,賃貸,1761.60,532.85,42,,,283358,"2025年7月8日 ～ 2026年7月8日",,1年,賃貸契約による運営。契約更新時の条件見直し要検討。,積水ハウス不動産株式会社,927-5090,"769 Otilia Pines
Abagailchester, CT 80984",,0240-0895-3449,08-205-2867,management@property.co.jp,https://www.management-company.com,24時間対応可能な管理体制を整備。緊急時の連絡先も明確化されている。,有限会社土地活用,367-9521,"1738 Rohan Lodge
Port Antonettechester, ND 98749",,02-67-3982,05-59-9723,,,建物の維持管理に積極的で、定期的な修繕を実施。,自社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test雨と,2025-05-25,田中電気工事,,,,"Rerum dicta aut aut ut repellendus corrupti eaque quis officiis distinctio.",2025-07-28,小林電設,,,"Dolor magnam vel non ducimus doloribus quos sapiente similique soluta ab ducimus deserunt sed voluptatem vitae aperiam doloremque.",,,,,,,"[NO:1433|日付:2025-05-18|会社:田中電気工事|金額:308,764|内容:給湯器交換|担当:|連絡先:423-446-1488|備考:|特記事項:Et nam quia aspernatur vel ut nesciunt quo qui consequatur aut voluptatem.]","[NO:1435|日付:2025-09-05|会社:鈴木設備|金額:444,733|内容:フロア改修工事|担当:|連絡先:+13363806369|備考:Quaerat modi praesentium autem dignissimos sit quas eos nemo eligendi et.|特記事項:Temporibus eaque nesciunt exercitationem ut assumenda alias est saepe doloribus.] / [NO:1436|日付:2024-09-08|会社:|金額:944,176|内容:外壁防水工事|担当:山田太郎|連絡先:+1.402.266.2450|備考:|特記事項:] / [NO:1438|日付:2024-08-30|会社:伊藤工業|金額:56,385|内容:屋根塗装工事|担当:加藤真理|連絡先:551.597.4608|備考:Temporibus deleniti enim laborum maxime doloribus autem omnis suscipit doloribus et ut laboriosam tempore sed iusto.|特記事項:] / [NO:1434|日付:2024-06-28|会社:加藤住宅設備|金額:667,133|内容:屋上防水工事|担当:高橋健一|連絡先:|備考:|特記事項:Molestiae rerum reiciendis quam omnis corporis nostrum repellat minus.] / [NO:1437|日付:2023-11-01|会社:中村建築|金額:973,310|内容:防錆塗装工事|担当:小林大輔|連絡先:+1-680-747-0242|備考:Harum facilis aut hic odit sit vero quia eos vel veritatis eveniet sed ipsum.|特記事項:]"
株式会社シダー,00002,関東本部,0071200002,,,,,,,,,,,,,,,,,,owned_rental,1337.11,404.45,18,68584609,169575,206658,"2024年1月14日 ～ 2025年1月14日",,1年,自社所有物件を第三者に賃貸。近隣に公共交通機関あり、アクセス良好。,,,,,,,,,,社会福祉法人希望の会,834-7640,"5439 Reggie Keys Apt. 031
East Gildafurt, PA 51957-2862",ビジネスプラザ,017-754-2691,01-1761-9466,admin@welfare.or.jp,https://www.medical-care.co.jp,建物の維持管理についても積極的に協力する姿勢を示している。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-02,佐藤建設,,+1.414.852.5462,"Cum est numquam animi optio magnam cumque accusantium provident ratione distinctio dolor qui distinctio eum et perferendis ipsam.","Suscipit quia consectetur consequatur cumque et voluptatem ut quam omnis similique enim.",2025-01-09,渡辺リフォーム,伊藤正男,,,,"[NO:1448|日付:2025-08-31|会社:鈴木設備|金額:525,578|内容:照明設備更新|担当:田中花子|連絡先:|備考:Earum sed esse veniam doloremque optio enim libero quasi doloremque sit sapiente.|特記事項:] / [NO:1446|日付:2025-08-17|会社:中村建築|金額:|内容:エアコン修理|担当:鈴木美咲|連絡先:+1 (551) 506-5663|備考:|特記事項:] / [NO:1444|日付:2024-07-31|会社:小林電設|金額:448,260|内容:内装デザイン変更|担当:|連絡先:|備考:|特記事項:Hic voluptas aut adipisci saepe quia vero numquam assumenda.] / [NO:1445|日付:2024-06-21|会社:小林電設|金額:|内容:エアコン修理|担当:|連絡先:307.814.3009|備考:|特記事項:] / [NO:1447|日付:2023-12-20|会社:伊藤工業|金額:393,924|内容:鉄部塗装工事|担当:伊藤正男|連絡先:|備考:|特記事項:]"
